ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateId,ArrestSurrenderDistrictId,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
10872,15545,1,2025-02-03,1,29,571,11121,68,21128,1,0
10873,15546,1,2025-11-18,1,16,330,6642,38,21129,1,0
10874,15547,1,2025-07-17,1,23,466,9200,55,21131,1,0
10875,15548,2,2025-10-27,1,2,37,839,4,21132,1,0
10876,15549,2,2025-03-09,1,5,104,2283,14,21134,1,0
10877,15550,2,2025-10-12,1,17,351,6890,42,21135,1,0
10878,15551,2,2025-07-10,1,11,229,4821,25,21137,1,0
10879,15552,1,2025-04-27,1,11,235,4746,25,21138,1,0
10880,15554,1,2025-04-16,1,1,20,603,2,21140,1,0
10881,15556,1,2026-01-01,1,3,56,1569,8,21144,1,0
10882,15557,1,2025-02-01,1,11,233,4618,25,21145,1,0
10883,15558,1,2025-03-29,1,19,390,7521,46,21146,1,0
10884,15559,1,2026-01-06,1,5,122,2551,14,21147,1,0
10885,15560,2,2025-04-07,1,5,116,2282,11,21148,1,0
10886,15561,1,2025-06-11,1,15,308,6296,35,21150,1,0
10887,15562,1,2025-03-17,1,5,111,2335,11,21153,1,0
10888,15563,2,2025-03-05,1,28,563,10987,66,21155,1,0
10889,15564,1,2025-06-13,1,24,485,9408,57,21159,1,0
10890,15566,1,2025-10-31,1,22,445,8485,53,21161,1,0
10891,15568,2,2025-09-14,1,5,113,2496,14,21166,1,0
10892,15570,2,2025-09-12,1,7,155,3095,17,21170,1,0
10893,15571,2,2025-10-08,1,27,544,10702,63,21171,1,0
10894,15572,2,2025-06-03,1,10,210,4330,23,21172,1,0
10895,15573,1,2025-06-25,1,26,521,10133,62,21173,1,0
10896,15574,1,2025-03-12,1,13,273,5610,31,21176,1,0
10897,15575,2,2025-11-03,1,25,501,9878,59,21177,1,0
10898,15576,1,2025-05-16,1,5,107,2383,14,21179,1,0
10899,15578,1,2025-04-08,1,3,57,1212,8,21181,1,0
10900,15579,2,2025-11-28,1,1,25,624,2,21182,1,0
10901,15580,1,2025-04-30,1,12,259,5146,29,21183,1,0
10902,15581,1,2025-09-18,1,5,122,2616,12,21185,1,1
10903,15583,1,2025-07-07,1,17,340,6690,41,21187,1,0
10904,15585,1,2025-04-29,1,22,453,8766,51,21190,1,0
10905,15585,1,2025-04-13,1,22,453,8484,53,21191,1,0
10906,15586,1,2025-04-12,1,31,603,11799,72,21192,1,0
10907,15587,1,2025-06-06,1,26,517,9996,62,21195,1,0
10908,15588,1,2025-05-29,1,11,235,4649,25,21196,1,0
10909,15591,1,2025-08-31,1,25,501,9802,60,21200,1,0
10910,15592,2,2025-08-11,1,7,152,3358,17,21201,1,0
10911,15593,1,2025-04-23,1,30,590,11386,70,21202,1,0
10912,15593,1,2025-05-03,1,30,590,11386,70,21203,1,0
10913,15594,1,2025-05-30,1,5,105,2667,12,21204,1,0
10914,15595,2,2025-11-23,1,24,477,9461,57,21206,1,0
10915,15596,1,2025-04-21,1,5,107,2523,13,21207,1,0
10916,15598,1,2025-05-01,1,3,67,1398,5,21209,1,0
10917,15599,1,2025-05-11,1,20,411,8063,48,21210,1,0
10918,15600,1,2025-02-17,1,26,517,10323,61,21211,1,0
10919,15601,1,2026-01-12,1,4,94,1786,9,21213,1,0
10920,15602,1,2025-09-10,1,6,135,3029,16,21214,1,0
10921,15603,1,2026-01-19,1,27,536,10585,64,21215,1,0
10922,15604,1,2025-11-29,1,8,176,3401,19,21216,1,0
10923,15605,1,2025-12-29,1,28,558,10751,65,21217,1,0
10924,15607,1,2025-09-17,1,5,118,2615,12,21219,1,0
10925,15608,1,2025-07-20,1,13,281,5465,31,21220,1,0
10926,15609,1,2025-06-24,1,5,111,2259,13,21221,1,0
10927,15610,1,2025-05-17,1,28,564,11040,66,21223,1,0
10928,15611,2,2025-11-10,1,6,135,3070,15,21224,1,0
10929,15613,1,2025-10-06,1,2,39,1039,3,21226,1,0
10930,15614,1,2025-10-27,1,15,314,6384,36,21227,1,0
10931,15615,1,2025-03-06,1,5,113,2666,13,21229,1,0
10932,15615,1,2025-03-23,1,5,113,2667,14,21230,1,0
10933,15617,1,2025-05-05,1,5,118,2552,13,21233,1,0
10934,15618,1,2025-04-14,1,30,595,11365,70,21234,1,0
10935,15619,1,2025-08-25,1,14,302,5924,33,21235,1,0
10936,15620,1,2025-05-27,1,15,307,6127,36,21236,1,0
10937,15621,1,2025-11-08,1,4,97,1888,10,21237,1,0
10938,15622,2,2025-07-31,1,10,212,4182,24,21238,1,0
10939,15623,1,2025-07-31,1,23,472,9178,56,21239,1,0
10940,15624,1,2025-03-01,1,10,212,4227,23,21240,1,0
10941,15625,1,2025-02-21,1,27,537,10488,64,21242,1,0
10942,15626,1,2025-08-06,1,5,103,2572,12,21243,1,0
10943,15628,1,2025-08-28,1,5,111,2160,14,21246,1,0
10944,15629,2,2025-03-02,1,5,116,2335,12,21247,1,0
10945,15630,2,2025-05-13,1,6,136,2710,16,21250,1,0
10946,15631,1,2026-01-08,1,5,119,2475,14,21251,1,0
10947,15632,1,2025-03-23,1,5,113,2431,12,21252,1,0
10948,15633,1,2025-03-03,1,5,118,2336,14,21253,1,0
10949,15634,1,2025-02-27,1,30,587,11364,70,21255,1,0
10950,15634,1,2025-03-23,1,30,587,11404,70,21256,1,0
10951,15638,1,2025-04-25,1,3,64,1211,8,21258,1,0
10952,15639,2,2025-04-11,1,25,504,9711,59,21259,1,0
10953,15640,2,2025-04-19,1,29,578,11269,67,21260,1,0
10954,15641,1,2025-04-22,1,5,122,2616,14,21263,1,0
10955,15646,1,2025-04-11,1,5,116,2473,13,21273,1,0
10956,15647,1,2026-01-29,1,11,233,4968,28,21274,1,0
10957,15649,1,2025-10-11,1,11,230,4495,25,21278,1,0
10958,15650,1,2025-03-05,1,5,109,2571,14,21279,1,0
10959,15651,1,2025-05-27,1,19,383,7521,46,21282,1,0
10960,15651,1,2025-06-12,1,19,383,7573,45,21283,1,0
10961,15652,1,2025-04-29,1,29,578,11207,67,21284,1,0
10962,15653,1,2025-09-18,1,2,38,917,4,21285,1,0
10963,15655,1,2025-11-01,1,18,362,7238,43,21287,1,0
10964,15657,2,2025-06-26,1,9,197,4088,22,21289,1,0
10965,15659,1,2025-05-17,1,21,427,8411,50,21290,1,0
10966,15661,1,2025-07-20,1,1,22,382,1,21293,1,0
10967,15662,1,2025-11-12,1,5,122,2404,12,21295,1,0
10968,15663,1,2025-07-28,1,21,423,8321,49,21298,1,0
10969,15665,2,2025-02-04,1,27,541,10655,64,21302,1,0
10970,15666,1,2025-04-09,1,3,68,1443,7,21304,1,0
10971,15667,1,2025-12-29,1,5,118,2641,14,21305,1,0
10972,15668,1,2025-06-07,1,15,317,6177,35,21306,1,0
10973,15675,2,2025-06-18,1,5,119,2311,12,21310,1,0
10974,15676,2,2025-10-23,1,11,235,4471,25,21311,1,0
10975,15677,1,2025-04-02,1,5,121,2181,14,21312,1,0
10976,15678,1,2025-11-11,1,5,113,2666,11,21313,1,0
10977,15679,2,2025-06-06,1,5,110,2522,12,21314,1,0
10978,15680,1,2025-06-02,1,15,315,6415,36,21315,1,0
10979,15683,1,2025-12-27,1,3,62,1443,6,21319,1,0
10980,15684,1,2025-04-16,1,5,116,2476,13,21323,1,0
10981,15685,1,2025-07-10,1,12,267,5124,29,21324,1,0
10982,15686,1,2025-06-10,1,5,104,2551,13,21326,1,0
10983,15687,1,2025-06-30,1,5,120,2475,14,21328,1,0
10984,15688,1,2025-03-21,1,13,274,5609,32,21329,1,0
10985,15689,1,2025-12-15,1,26,518,10116,61,21330,1,0
10986,15690,1,2025-07-08,1,14,296,5736,34,21331,1,0
10987,15692,1,2025-12-28,1,20,398,7790,48,21332,1,0
10988,15693,1,2025-09-03,1,21,427,8339,49,21334,1,0
10989,15695,1,2025-02-03,1,16,326,6523,37,21338,1,0
10990,15696,1,2025-04-14,1,3,64,1713,8,21339,1,0
10991,15697,1,2025-07-11,1,22,438,8679,53,21340,1,1
10992,15699,2,2025-05-16,1,5,113,2406,13,21342,1,0
10993,15700,1,2025-09-27,1,5,106,2496,13,21343,1,0
10994,15701,1,2025-11-18,1,5,123,2202,11,21344,1,0
10995,15703,1,2025-09-02,1,26,528,10302,62,21348,1,0
10996,15704,1,2025-06-08,1,12,268,5253,29,21350,1,1
10997,15704,1,2025-06-29,1,12,268,5423,29,21349,1,0
10998,15707,1,2025-05-09,1,8,178,3536,20,21353,1,0
10999,15708,2,2025-10-15,1,21,425,8292,49,21354,1,0
11000,15710,1,2025-06-22,1,26,525,10204,62,21357,1,0
11001,15711,2,2025-02-21,1,31,607,11772,72,21358,1,0
11002,15712,1,2025-09-05,1,4,91,2106,9,21359,1,0
11003,15713,2,2025-02-19,1,23,472,9298,56,21360,1,0
11004,15714,1,2025-04-04,1,31,600,11940,71,21362,1,0
11005,15716,1,2025-03-19,1,5,111,2160,11,21364,1,0
11006,15718,2,2025-11-02,1,5,105,2382,11,21366,1,0
11007,15719,1,2025-02-07,1,22,446,8862,52,21367,1,0
11008,15723,1,2025-03-14,1,31,604,11798,71,21371,1,0
11009,15724,1,2025-08-27,1,26,527,10354,62,21373,1,0
11010,15724,1,2025-07-20,1,26,527,10160,61,21375,1,0
11011,15725,1,2025-11-16,1,13,276,5662,31,21376,1,0
11012,15726,1,2025-11-17,1,2,44,812,4,21378,1,0
11013,15728,1,2025-07-16,1,25,507,9973,59,21379,1,0
11014,15729,2,2025-04-01,1,27,535,10513,64,21381,1,0
11015,15731,1,2025-08-23,1,5,110,2382,13,21384,1,0
11016,15732,1,2025-04-19,1,21,417,8388,50,21387,1,0
11017,15733,1,2025-09-16,1,17,347,6983,39,21389,1,0
11018,15734,1,2025-03-24,1,5,104,2384,12,21391,1,0
11019,15735,1,2025-07-22,1,9,198,3810,21,21392,1,0
11020,15737,1,2025-02-27,1,3,72,1212,8,21396,1,0
11021,15738,1,2025-07-12,1,30,585,11513,69,21397,1,0
11022,15742,1,2025-11-19,1,8,178,3580,20,21400,1,0
11023,15743,1,2025-07-15,1,3,60,1182,5,21403,1,0
11024,15743,2,2025-08-08,1,3,60,1420,7,21401,1,0
11025,15744,2,2025-12-24,1,10,215,4111,23,21405,1,0
11026,15746,2,2025-01-22,1,15,318,6384,36,21407,1,0
11027,15748,1,2025-09-15,1,5,105,2202,13,21408,1,0
11028,15749,1,2025-05-15,1,5,107,2180,12,21410,1,1
11029,15751,1,2025-06-02,1,3,59,1443,6,21413,1,0
11030,15754,1,2025-08-07,1,26,524,10159,61,21416,1,0
11031,15755,1,2025-05-10,1,5,115,2310,13,21418,1,0
11032,15755,1,2025-05-24,1,5,115,2160,14,21419,1,0
11033,15756,2,2025-04-21,1,26,523,9995,61,21421,1,0
11034,15757,1,2025-02-05,1,24,477,9363,58,21423,1,0
11035,15758,1,2025-10-29,1,8,174,3491,20,21425,1,0
11036,15758,2,2025-11-08,1,8,174,3442,20,21426,1,0
11037,15761,1,2025-05-25,1,25,507,9876,60,21430,1,0
11038,15762,1,2025-09-04,1,16,326,6480,38,21431,1,0
11039,15763,2,2025-06-05,1,30,594,11470,70,21432,1,0
11040,15764,1,2025-02-08,1,18,367,7007,43,21434,1,0
11041,15765,1,2025-09-03,1,5,123,2357,12,21435,1,0
11042,15766,1,2025-03-31,1,30,594,11471,70,21436,1,0
11043,15767,1,2025-11-13,1,17,340,6931,39,21438,1,0
11044,15768,1,2025-03-15,1,21,428,8197,49,21439,1,0
11045,15769,1,2025-03-18,1,25,504,9803,60,21441,1,0
11046,15770,1,2025-03-17,1,5,106,2231,12,21443,1,0
11047,15771,1,2025-06-04,1,12,267,5080,30,21444,1,0
11048,15772,1,2025-11-06,1,29,570,11096,68,21445,1,0
11049,15773,1,2025-02-16,1,14,298,5953,34,21447,1,0
11050,15774,1,2025-06-04,1,14,301,5849,33,21448,1,0
11051,15775,1,2025-10-11,1,1,22,579,2,21449,1,0
11052,15779,1,2025-10-22,1,5,109,2551,14,21452,1,0
11053,15781,1,2025-02-08,1,13,279,5585,32,21455,1,0
11054,15782,2,2025-03-03,1,20,411,8041,47,21456,1,0
11055,15783,1,2025-03-28,1,23,461,9077,55,21457,1,0
11056,15786,1,2025-03-03,1,24,482,9601,58,21460,1,0
11057,15788,1,2025-02-06,1,11,244,4850,25,21461,1,0
11058,15789,1,2025-11-17,1,28,564,10944,65,21462,1,0
11059,15791,1,2025-08-13,1,19,390,7521,46,21465,1,0
11060,15795,1,2025-12-11,1,11,223,4541,26,21467,1,0
11061,15796,1,2025-09-01,1,27,544,10441,64,21469,1,0
11062,15797,1,2025-05-31,1,19,386,7622,46,21470,1,0
11063,15800,2,2025-11-19,1,23,465,9252,55,21474,1,0
11064,15801,1,2025-08-28,1,17,344,6690,39,21478,1,0
11065,15802,2,2025-04-27,1,5,103,2496,11,21479,1,0
11066,15803,1,2025-03-11,1,14,289,5923,33,21480,1,0
11067,15804,1,2025-05-10,1,15,308,6229,35,21481,1,0
11068,15805,1,2025-11-27,1,5,106,2160,14,21482,1,0
11069,15806,1,2025-09-23,1,3,65,1549,8,21484,1,0
11070,15807,1,2025-05-27,1,3,52,1715,7,21486,1,0
11071,15808,1,2025-06-24,1,17,348,6866,41,21487,1,0
11072,15810,2,2025-12-22,1,22,453,8610,51,21489,1,0
11073,15811,1,2025-09-23,1,17,352,6716,41,21490,1,0
11074,15813,1,2025-06-30,1,25,499,9650,59,21491,1,0
11075,15814,1,2025-06-27,1,23,463,9297,55,21492,1,0
11076,15816,1,2025-07-09,1,18,359,7102,43,21493,1,0
11077,15819,1,2025-04-11,1,27,546,10675,64,21498,1,0
11078,15821,1,2025-07-31,1,29,580,11289,67,21499,1,1
11079,15822,1,2025-10-16,1,4,94,2107,9,21500,1,0
11080,15823,1,2025-10-07,1,22,442,8960,54,21501,1,0
11081,15824,1,2025-07-23,1,31,609,11626,71,21502,1,0
11082,15825,1,2025-05-04,1,27,538,10657,63,21503,1,0
11083,15827,1,2025-10-11,1,2,36,863,3,21506,1,0
11084,15830,1,2025-05-06,1,12,268,5080,29,21507,1,0
11085,15831,1,2025-05-24,1,13,281,5609,31,21508,1,0
11086,15832,1,2025-11-14,1,1,24,602,1,21510,1,0
11087,15834,1,2025-09-15,1,5,112,2406,14,21512,1,0
11088,15836,1,2025-06-20,1,18,360,7217,43,21514,1,0
11089,15837,1,2025-09-03,1,17,349,6756,41,21515,1,0
11090,15838,2,2025-02-28,1,25,501,9760,60,21516,1,0
11091,15839,1,2025-04-11,1,20,399,7721,48,21517,1,0
11092,15840,2,2025-04-23,1,2,39,966,3,21518,1,0
11093,15842,1,2025-03-06,1,5,106,2181,14,21521,1,0
11094,15844,1,2025-11-17,1,10,213,4228,24,21523,1,0
11095,15845,1,2025-04-30,1,19,380,7289,46,21524,1,0
11096,15846,1,2025-03-27,1,10,210,4202,23,21525,1,0
11097,15849,2,2025-09-28,1,17,342,6812,40,21530,1,0
11098,15851,1,2025-06-12,1,30,595,11366,69,21535,1,0
11099,15852,1,2026-01-06,1,2,30,915,4,21536,1,0
11100,15855,1,2025-11-05,1,2,46,1040,4,21539,1,0
11101,15856,1,2025-04-07,1,5,124,2665,13,21541,1,0
11102,15857,1,2025-03-01,1,5,103,2642,14,21542,1,0
11103,15858,1,2025-03-04,1,12,267,5103,29,21543,1,1
11104,15860,1,2025-06-21,1,4,93,2003,10,21545,1,0
11105,15861,1,2025-04-15,1,5,122,2476,14,21546,1,0
11106,15862,2,2025-04-03,1,14,297,5924,34,21547,1,0
11107,15863,1,2025-09-20,1,2,42,1089,4,21548,1,0
11108,15864,1,2025-10-27,1,16,328,6642,38,21549,1,0
11109,15868,1,2025-03-13,1,29,574,11166,68,21550,1,1
11110,15869,1,2025-05-26,1,5,107,2664,11,21552,1,0
11111,15871,1,2025-08-04,1,22,439,8511,53,21556,1,0
11112,15872,1,2025-11-29,1,26,513,10134,62,21558,1,0
11113,15873,2,2025-09-25,1,9,193,3937,21,21560,1,0
11114,15875,2,2026-01-19,1,22,434,8634,53,21562,1,0
11115,15880,1,2025-05-19,1,29,579,11068,68,21573,1,0
11116,15880,1,2025-05-02,1,29,579,11342,67,21572,1,0
11117,15883,2,2025-05-19,1,5,109,2338,13,21575,1,0
11118,15888,1,2025-07-29,1,17,352,6809,42,21579,1,0
11119,15889,1,2026-01-16,1,27,546,10610,64,21581,1,0
11120,15890,2,2025-03-26,1,12,261,5421,29,21582,1,0
11121,15893,1,2025-12-09,1,1,26,502,2,21587,1,0
11122,15894,1,2025-11-10,1,5,117,2284,11,21591,1,0
11123,15895,1,2025-05-03,1,12,260,5145,29,21593,1,0
11124,15896,1,2025-03-27,1,22,437,9007,53,21594,1,0
11125,15897,2,2025-07-04,1,30,590,11471,69,21595,1,0
11126,15898,1,2025-10-14,1,8,176,3580,19,21596,1,0
11127,15899,1,2025-12-10,1,5,123,2282,11,21597,1,0
11128,15902,1,2025-05-04,1,28,552,10719,66,21600,1,0
11129,15904,2,2025-06-17,1,17,347,6690,42,21603,1,0
11130,15905,1,2025-12-17,1,3,67,1525,8,21604,1,0
11131,15906,1,2025-04-25,1,7,162,3241,18,21605,1,0
11132,15907,1,2025-05-24,1,10,212,4353,23,21608,1,0
11133,15908,1,2025-07-16,1,27,547,10656,64,21609,1,1
11134,15909,2,2025-05-13,1,1,24,646,1,21611,1,0
11135,15910,1,2025-11-22,1,16,326,6547,37,21616,1,0
11136,15911,1,2025-07-22,1,5,116,2335,13,21617,1,0
11137,15912,1,2025-05-31,1,5,123,2337,11,21618,1,0
11138,15913,1,2025-03-06,1,1,19,526,2,21619,1,0
11139,15914,1,2025-09-09,1,5,109,2495,12,21621,1,0
11140,15915,1,2025-02-21,1,13,279,5489,32,21623,1,0
11141,15917,1,2025-04-21,1,4,87,2059,10,21625,1,0
11142,15918,1,2025-06-01,1,6,144,2908,15,21627,1,0
11143,15923,1,2025-04-24,1,5,109,2475,12,21633,1,0
11144,15925,1,2025-11-19,1,10,215,4374,24,21635,1,0
11145,15926,1,2025-11-10,1,14,301,5923,34,21636,1,0
11146,15927,1,2025-06-09,1,5,121,2284,12,21637,1,0
11147,15931,1,2025-11-04,1,25,501,9690,60,21640,1,0
11148,15932,1,2025-10-25,1,5,113,2202,11,21642,1,0
11149,15933,1,2025-02-19,1,23,467,9101,55,21643,1,0
11150,15933,1,2025-02-19,1,23,467,9230,56,21644,1,0
11151,15934,1,2025-03-06,1,24,477,9559,58,21645,1,0
11152,15935,1,2025-10-08,1,5,113,2202,14,21646,1,0
11153,15939,1,2025-11-04,1,13,281,5586,31,21649,1,0
11154,15940,1,2026-01-28,1,22,439,8863,51,21650,1,0
11155,15942,1,2025-04-30,1,5,116,2572,14,21652,1,0
11156,15944,1,2025-06-23,1,13,278,5465,32,21653,1,0
11157,15945,1,2025-03-21,1,3,61,1715,6,21654,1,0
11158,15948,1,2025-06-04,1,29,570,11289,68,21660,1,1
11159,15950,1,2026-01-02,1,24,489,9410,58,21663,1,0
11160,15951,1,2025-08-16,1,26,513,10133,62,21666,1,0
11161,15952,1,2025-09-22,1,22,448,8836,54,21668,1,0
11162,15953,1,2025-07-10,1,20,406,7739,47,21669,1,0
11163,15954,1,2025-04-12,1,24,480,9459,58,21670,1,0
11164,15955,1,2025-05-18,1,12,258,5102,30,21671,1,0
11165,15956,1,2025-03-09,1,23,465,9231,56,21674,1,0
11166,15957,1,2025-05-27,1,22,452,8911,54,21678,1,0
11167,15958,2,2025-02-18,1,6,139,2792,16,21679,1,0
11168,15959,1,2025-11-17,1,8,176,3538,20,21684,1,0
11169,15960,1,2025-11-25,1,15,312,6341,35,21686,1,0
11170,15962,1,2025-08-20,1,28,560,10721,65,21690,1,0
11171,15963,2,2025-10-26,1,22,434,8885,52,21691,1,0
11172,15964,1,2025-11-23,1,19,379,7602,45,21692,1,0
11173,15965,1,2025-08-19,1,4,84,1786,10,21694,1,0
11174,15966,2,2026-01-22,1,5,115,2494,11,21695,1,0
11175,15967,1,2026-02-09,1,5,109,2383,12,21696,1,0
11176,15969,1,2025-08-15,1,4,96,1834,10,21699,1,1
11177,15970,1,2025-11-07,1,5,121,2312,13,21702,1,0
11178,15970,1,2025-12-06,1,5,121,2572,13,21703,1,0
11179,15971,1,2025-03-18,1,8,173,3703,20,21704,1,0
11180,15972,1,2025-11-01,1,8,181,3704,20,21706,1,0
11181,15973,1,2025-03-01,1,25,501,9974,59,21708,1,0
11182,15974,1,2025-05-05,1,22,447,8863,51,21711,1,0
11183,15975,1,2025-04-18,1,4,85,2080,10,21712,1,0
11184,15976,1,2025-10-10,1,21,423,8195,50,21716,1,0
11185,15977,2,2025-10-08,1,27,534,10658,63,21717,1,0
11186,15978,2,2025-09-19,1,11,235,5014,27,21718,1,0
11187,15979,1,2025-09-16,1,25,506,9692,59,21719,1,0
11188,15980,1,2025-03-18,1,3,69,1332,8,21720,1,0
11189,15982,1,2025-05-28,1,18,367,7121,43,21722,1,0
11190,15983,1,2025-11-21,1,5,119,2358,14,21723,1,0
11191,15984,1,2025-06-19,1,5,123,2552,13,21724,1,0
11192,15986,1,2025-11-02,1,24,483,9434,57,21728,1,0
11193,15988,1,2025-06-15,1,6,136,2984,15,21730,1,0
11194,15989,1,2025-08-16,1,9,198,3912,22,21733,1,0
11195,15990,1,2025-01-04,1,26,529,10203,62,21734,1,0
11196,15991,1,2025-02-12,1,1,23,478,1,21735,1,0
11197,15993,1,2025-07-20,1,5,113,2552,12,21738,1,0
11198,15993,1,2025-07-14,1,5,113,2552,12,21739,1,0
11199,15996,2,2025-05-07,1,8,175,3582,19,21742,1,0
11200,15999,1,2025-05-06,1,5,112,2641,13,21747,1,0
11201,16000,1,2025-11-19,1,8,177,3653,20,21748,1,0
11202,16001,1,2025-11-26,1,23,471,9127,55,21751,1,0
11203,16003,1,2025-04-02,1,9,198,4038,21,21753,1,0
11204,16003,1,2025-04-30,1,9,198,3937,21,21752,1,0
11205,16005,1,2025-10-31,1,25,504,9669,59,21754,1,0
11206,16006,2,2025-04-01,1,11,228,4469,27,21755,1,0
11207,16008,2,2026-01-27,1,2,36,792,4,21757,1,0
11208,16009,1,2025-12-28,1,4,93,1815,10,21758,1,0
11209,16010,2,2025-08-08,1,5,111,2231,12,21759,1,0
11210,16012,1,2025-10-30,1,27,534,10513,64,21760,1,0
11211,16013,2,2025-11-30,1,25,502,9825,59,21761,1,0
11212,16014,2,2025-06-03,1,26,523,10028,61,21762,1,0
11213,16015,1,2025-10-11,1,19,381,7411,45,21763,1,0
11214,16017,1,2025-07-16,1,4,89,2134,9,21764,1,0
11215,16019,2,2025-02-09,1,2,44,1016,4,21767,1,0
11216,16021,1,2025-06-05,1,1,17,666,1,21769,1,0
11217,16022,2,2025-05-20,1,9,193,4038,22,21770,1,0
11218,16023,1,2025-08-01,1,20,409,7790,48,21771,1,0
11219,16024,2,2025-05-21,1,2,34,741,3,21772,1,0
11220,16025,2,2025-11-21,1,11,225,4893,25,21773,1,0
11221,16026,2,2025-03-17,1,30,594,11470,70,21774,1,0
11222,16027,1,2025-07-21,1,12,266,5374,30,21775,1,0
11223,16028,1,2025-03-16,1,5,108,2406,12,21776,1,0
11224,16029,1,2025-08-11,1,5,114,2495,14,21777,1,0
11225,16030,2,2025-10-29,1,23,465,9029,55,21780,1,0
11226,16031,1,2025-03-04,1,5,103,2406,11,21784,1,0
11227,16031,1,2025-03-06,1,5,103,2406,12,21786,1,0
11228,16032,1,2025-10-12,1,7,157,3304,18,21787,1,0
11229,16033,1,2025-06-21,1,19,386,7602,45,21789,1,0
11230,16034,1,2025-03-24,1,12,253,5146,30,21791,1,0
11231,16035,1,2025-06-19,1,17,347,6689,40,21795,1,1
11232,16036,2,2025-08-22,1,26,514,10304,61,21797,1,0
11233,16036,2,2025-09-18,1,26,514,10354,62,21798,1,0
11234,16037,2,2025-03-31,1,5,118,2180,11,21801,1,0
11235,16039,1,2025-07-10,1,16,331,6570,37,21802,1,0
11236,16040,1,2025-07-07,1,5,124,2666,11,21804,1,0
11237,16042,1,2025-04-16,1,9,198,4010,22,21805,1,0
11238,16044,1,2025-02-27,1,5,120,2642,11,21810,1,0
11239,16046,1,2025-10-02,1,4,93,1833,9,21812,1,0
11240,16047,1,2025-12-07,1,25,502,9823,60,21813,1,0
11241,16049,1,2025-03-15,1,6,132,2712,15,21817,1,0
11242,16050,1,2025-02-04,1,5,116,2642,11,21819,1,0
11243,16051,1,2025-04-19,1,30,595,11555,70,21820,1,0
11244,16053,1,2025-03-10,1,29,580,11141,67,21821,1,0
11245,16054,1,2025-08-22,1,22,450,8934,53,21823,1,0
11246,16056,1,2025-10-10,1,19,390,7573,45,21824,1,1
11247,16057,2,2026-01-21,1,28,559,10750,66,21825,1,0
11248,16058,1,2025-09-07,1,25,495,9782,59,21826,1,0
11249,16059,1,2025-01-24,1,12,258,5102,29,21827,1,0
11250,16060,1,2025-11-10,1,8,172,3634,19,21828,1,0
11251,16061,1,2025-04-28,1,20,400,8093,48,21829,1,0
11252,16064,1,2025-10-14,1,5,103,2594,14,21836,1,0
11253,16066,1,2025-05-20,1,19,382,7545,45,21838,1,0
11254,16066,2,2025-04-29,1,19,382,7288,45,21837,1,0
11255,16069,2,2025-08-23,1,31,613,11719,71,21841,1,0
11256,16070,1,2025-09-27,1,30,590,11450,70,21843,1,0
11257,16072,1,2025-06-24,1,12,264,5421,30,21845,1,0
11258,16073,2,2025-04-03,1,25,501,9899,59,21850,1,0
11259,16075,1,2025-07-13,1,30,594,11365,70,21851,1,0
11260,16078,2,2025-07-21,1,22,447,8788,51,21853,1,0
11261,16079,1,2025-07-02,1,17,351,6810,41,21854,1,0
11262,16080,1,2025-05-17,1,23,468,9277,56,21855,1,0
11263,16082,1,2025-10-03,1,3,59,1211,5,21856,1,0
11264,16083,1,2025-12-01,1,22,455,8679,52,21857,1,0
11265,16084,1,2025-08-06,1,30,590,11513,70,21859,1,0
11266,16085,2,2025-05-25,1,3,66,1483,5,21860,1,0
11267,16086,1,2025-03-04,1,5,109,2522,12,21861,1,0
11268,16087,1,2025-07-12,1,20,401,7790,47,21862,1,0
11269,16089,1,2025-03-21,1,10,217,4303,24,21864,1,0
11270,16090,1,2025-02-25,1,13,276,5443,31,21865,1,0
11271,16091,1,2025-04-12,1,3,62,1662,6,21867,1,0
11272,16091,2,2025-05-16,1,3,62,1442,5,21866,1,0
11273,16092,1,2025-02-17,1,22,443,8935,54,21869,1,0
11274,16093,1,2025-05-29,1,17,347,6867,39,21870,1,0
11275,16095,2,2025-05-10,1,23,462,9297,56,21872,1,0
11276,16096,2,2025-07-21,1,5,104,2522,14,21875,1,0
11277,16098,1,2025-04-20,1,28,563,10945,66,21876,1,0
11278,16099,1,2025-11-15,1,5,106,2572,13,21877,1,0
11279,16101,1,2025-08-09,1,29,572,11188,68,21880,1,0
11280,16102,1,2025-10-08,1,22,453,8935,54,21881,1,0
11281,16103,1,2025-01-12,1,5,105,2494,14,21883,1,0
11282,16105,1,2025-04-27,1,5,112,2335,12,21886,1,0
11283,16107,1,2025-03-06,1,4,86,2135,10,21888,1,0
11284,16109,1,2025-04-13,1,12,267,5306,29,21891,1,0
11285,16110,1,2025-09-22,1,3,74,1212,8,21892,1,0
11286,16111,1,2026-01-10,1,27,538,10487,64,21893,1,0
11287,16113,1,2025-07-24,1,5,116,2664,11,21895,1,0
11288,16113,2,2025-06-19,1,5,116,2284,12,21894,1,0
11289,16114,1,2025-10-26,1,5,105,2496,11,21896,1,0
11290,16116,2,2025-06-20,1,5,120,2552,14,21898,1,0
11291,16117,1,2025-08-11,1,5,109,2356,12,21899,1,0
11292,16118,2,2025-02-14,1,21,417,8196,50,21901,1,0
