CSID,CaseMasterID,csdate,cstype,PolicePersonID
10362,13781,2025-06-01,A,2357
10363,13782,2025-04-08,A,2474
10364,13783,2025-11-15,B,8319
10365,13784,2025-01-24,C,9651
10366,13785,2025-11-24,C,1941
10367,13786,2025-11-10,A,4038
10368,13787,2025-09-13,C,9278
10369,13788,2025-11-29,C,2310
10370,13791,2025-03-23,C,3492
10371,13793,2025-10-28,C,2937
10372,13794,2025-07-14,A,6692
10373,13795,2025-08-28,A,8147
10374,13796,2025-11-07,A,2572
10375,13798,2025-05-09,C,9006
10376,13799,2025-11-01,B,2180
10377,13800,2025-04-07,A,2357
10378,13802,2025-12-18,A,9901
10379,13803,2025-10-20,C,6982
10380,13805,2025-12-15,A,8558
10381,13806,2025-02-08,A,7140
10382,13809,2025-12-29,C,9101
10383,13811,2025-12-13,A,11070
10384,13812,2025-03-04,A,11290
10385,13814,2025-07-14,A,4009
10386,13815,2025-10-14,A,2383
10387,13816,2026-02-14,A,3603
10388,13817,2025-10-09,A,3989
10389,13818,2025-10-17,A,2159
10390,13819,2026-04-16,B,9278
10391,13823,2025-11-10,A,5489
10392,13824,2025-02-16,A,5924
10393,13825,2025-12-04,C,2433
10394,13826,2025-10-18,C,11095
10395,13827,2025-07-08,A,2358
10396,13828,2025-05-27,A,2203
10397,13830,2025-09-06,A,11717
10398,13831,2026-03-17,A,713
10399,13833,2025-05-16,A,3188
10400,13835,2025-10-02,A,1399
10401,13838,2025-06-29,A,4893
10402,13840,2025-10-05,A,8270
10403,13841,2026-01-13,B,3263
10404,13842,2025-05-14,A,2594
10405,13843,2025-08-07,A,9032
10406,13844,2025-07-31,A,4523
10407,13846,2025-09-21,A,622
10408,13847,2025-11-26,C,10656
10409,13849,2025-10-26,A,8094
10410,13851,2025-07-06,A,916
10411,13852,2025-09-25,B,8836
10412,13854,2025-06-07,A,6755
10413,13855,2025-12-09,A,10486
10414,13857,2025-08-04,B,2765
10415,13858,2025-03-23,A,11513
10416,13859,2025-09-14,B,6691
10417,13860,2026-03-10,C,4494
10418,13862,2025-06-16,C,4871
10419,13864,2025-11-16,A,1713
10420,13865,2025-03-23,A,10354
10421,13866,2025-03-31,C,5517
10422,13867,2025-08-26,A,2935
10423,13868,2025-11-03,A,2205
10424,13871,2025-10-14,A,2553
10425,13872,2026-02-04,A,1861
10426,13874,2025-06-17,A,2494
10427,13875,2025-09-29,C,2665
10428,13876,2026-01-01,A,3603
10429,13877,2025-11-27,A,5491
10430,13878,2025-10-23,C,5146
10431,13879,2025-06-27,A,7054
10432,13880,2025-08-11,C,10873
10433,13881,2025-08-30,C,8413
10434,13883,2025-11-21,C,8092
10435,13884,2025-04-24,A,5081
10436,13886,2025-08-16,A,8457
10437,13887,2025-07-17,A,1483
10438,13890,2026-02-12,A,2431
10439,13891,2025-12-25,A,2666
10440,13892,2025-06-01,A,1141
10441,13893,2026-02-08,A,8369
10442,13896,2025-11-09,A,5689
10443,13899,2026-02-12,A,2450
10444,13900,2025-08-29,A,1015
10445,13901,2025-11-27,C,2202
10446,13902,2026-03-27,A,8735
10447,13903,2025-04-23,A,2474
10448,13904,2026-01-22,C,1064
10449,13905,2026-02-03,B,2475
10450,13906,2026-01-21,A,7890
10451,13907,2025-09-20,C,2061
10452,13909,2025-06-01,C,1140
10453,13910,2025-09-30,C,1787
10454,13911,2025-09-19,A,2202
10455,13912,2025-04-05,A,2258
10456,13914,2025-07-19,A,6952
10457,13915,2025-12-05,A,2258
10458,13916,2025-06-28,A,2404
10459,13917,2025-12-13,A,2311
10460,13918,2026-02-06,A,3213
10461,13919,2025-11-14,A,2595
10462,13920,2025-07-07,A,2594
10463,13922,2026-01-29,A,6481
10464,13923,2025-08-27,C,8837
10465,13924,2025-07-07,A,7892
10466,13925,2025-06-21,A,2357
10467,13926,2026-01-29,A,2641
10468,13927,2025-11-04,A,5329
10469,13928,2026-01-07,A,10989
10470,13929,2025-06-10,C,1261
10471,13930,2025-08-22,B,5763
10472,13932,2025-07-03,A,10460
10473,13934,2025-12-15,C,8319
10474,13935,2025-03-17,A,10460
10475,13936,2026-01-19,A,1443
10476,13937,2025-04-19,A,2522
10477,13938,2025-07-20,C,6503
10478,13940,2025-05-16,C,8434
10479,13941,2026-04-10,B,9030
10480,13943,2025-02-02,A,11648
10481,13945,2025-09-01,C,6811
10482,13946,2025-08-13,A,1014
10483,13947,2026-01-31,A,2665
10484,13948,2025-05-25,A,11186
10485,13950,2025-07-14,A,5924
10486,13951,2025-05-30,A,3603
10487,13953,2025-12-30,A,11120
10488,13954,2025-09-09,A,2258
10489,13955,2025-10-29,A,4373
10490,13957,2025-12-12,A,4160
10491,13958,2025-12-14,A,5036
10492,13959,2026-02-20,A,5147
10493,13960,2026-01-09,A,1861
10494,13961,2026-01-05,A,5662
10495,13962,2026-03-02,A,9736
10496,13964,2025-12-14,A,10635
10497,13965,2025-05-11,A,2553
10498,13966,2025-08-07,A,9176
10499,13967,2025-07-13,A,2432
10500,13970,2025-07-06,A,8706
10501,13971,2025-05-17,C,2311
10502,13973,2026-01-22,A,2473
10503,13974,2025-05-06,C,3010
10504,13975,2026-02-27,A,2259
10505,13978,2026-01-29,A,11533
10506,13979,2025-04-12,A,4354
10507,13982,2026-04-17,A,9577
10508,13983,2025-05-30,A,11342
10509,13984,2026-01-17,B,5564
10510,13985,2025-11-26,B,683
10511,13986,2025-04-08,B,602
10512,13987,2025-08-03,A,2336
10513,13988,2026-02-15,A,602
10514,13989,2025-08-19,A,8196
10515,13991,2026-01-24,C,2181
10516,13992,2025-08-19,A,2106
10517,13993,2026-02-07,A,2357
10518,13994,2025-05-10,B,3096
10519,13995,2025-09-18,C,3535
10520,13996,2025-05-27,A,2551
10521,13999,2025-09-17,A,9670
10522,14000,2026-04-21,A,9032
10523,14001,2025-07-14,A,9316
10524,14006,2025-04-23,A,2182
10525,14007,2025-08-25,A,1287
10526,14008,2026-02-13,A,2909
10527,14009,2025-06-13,A,3604
10528,14010,2025-09-23,A,4304
10529,14011,2025-12-21,A,9576
10530,14012,2025-11-26,A,4470
10531,14015,2025-05-02,C,2282
10532,14016,2026-02-25,A,5490
10533,14017,2025-02-25,B,3632
10534,14018,2025-11-02,A,1420
10535,14019,2025-11-20,A,2494
10536,14020,2025-05-12,A,2911
10537,14022,2026-01-19,C,2431
10538,14025,2025-11-24,A,11343
10539,14026,2026-01-08,A,2180
10540,14028,2025-04-11,A,2231
10541,14029,2025-09-04,C,1915
10542,14032,2025-08-02,A,1942
10543,14033,2025-06-11,C,2496
10544,14034,2025-05-14,A,5465
10545,14035,2025-09-02,A,2572
10546,14036,2025-04-09,A,2450
10547,14037,2025-10-29,A,1212
10548,14038,2025-11-30,B,3582
10549,14039,2025-12-03,B,1861
10550,14040,2025-09-10,A,2495
10551,14041,2025-04-18,A,4892
10552,14042,2025-04-30,A,2664
10553,14043,2025-06-06,A,1633
10554,14044,2025-12-13,A,3242
10555,14045,2026-01-12,A,2553
10556,14046,2026-03-05,A,9877
10557,14048,2025-05-16,A,2181
10558,14050,2025-11-20,A,10460
10559,14052,2026-01-22,A,9901
10560,14053,2025-04-17,A,2405
10561,14056,2026-02-27,A,2405
10562,14057,2025-09-18,A,10204
10563,14059,2025-06-28,A,2667
10564,14060,2025-05-26,A,768
10565,14061,2025-07-31,A,2383
10566,14062,2025-10-08,A,7141
10567,14063,2025-09-08,A,5254
10568,14064,2025-07-17,A,602
10569,14065,2025-06-21,A,1942
10570,14066,2025-08-05,A,10046
10571,14069,2025-10-26,A,5016
10572,14071,2025-11-01,B,5035
10573,14072,2025-06-16,C,2571
10574,14073,2026-04-20,B,1915
10575,14074,2025-10-18,A,4274
10576,14075,2026-01-21,A,6783
10577,14076,2026-02-02,C,2405
10578,14077,2025-11-01,A,1461
10579,14079,2026-02-13,A,11236
10580,14080,2025-09-01,A,1306
10581,14081,2025-02-27,A,8484
10582,14083,2025-03-05,A,4329
10583,14084,2026-02-23,B,2337
10584,14085,2025-10-28,A,2180
10585,14086,2025-05-21,B,9363
10586,14087,2025-08-17,C,2311
10587,14088,2025-12-26,A,1589
10588,14090,2026-02-23,A,937
10589,14091,2025-09-11,C,11067
10590,14092,2025-08-19,A,2338
10591,14094,2025-07-14,A,6152
10592,14095,2025-06-20,A,5443
10593,14098,2025-07-21,A,2571
10594,14100,2025-09-19,A,2310
10595,14102,2025-08-28,A,6755
10596,14103,2025-09-18,A,1550
10597,14104,2025-11-05,A,2641
10598,14106,2025-10-12,C,2476
10599,14107,2025-06-07,A,6983
10600,14108,2025-03-22,A,2382
10601,14110,2025-10-25,A,2616
10602,14111,2025-03-28,C,2495
10603,14112,2025-09-23,B,9878
10604,14113,2025-12-11,A,10047
10605,14114,2025-07-25,A,9435
10606,14115,2025-10-16,B,2311
10607,14116,2026-04-11,B,11800
10608,14117,2025-10-23,A,9974
10609,14118,2026-03-22,A,382
10610,14119,2025-04-20,A,3729
10611,14121,2025-12-25,C,3988
10612,14122,2025-08-25,A,1040
10613,14124,2025-10-11,B,5124
10614,14125,2025-10-17,A,2475
10615,14126,2026-01-04,C,7218
10616,14127,2025-09-02,C,2383
10617,14128,2025-06-02,A,665
10618,14134,2026-04-09,A,2312
10619,14135,2025-10-02,A,3633
10620,14136,2025-10-15,A,2204
10621,14137,2026-02-13,A,1916
10622,14138,2025-04-25,A,2404
10623,14139,2025-06-20,C,10025
10624,14140,2025-06-10,A,2667
10625,14142,2025-10-27,A,11268
10626,14143,2025-11-21,A,2205
10627,14144,2025-12-09,B,5101
10628,14148,2025-05-29,C,4941
10629,14149,2025-07-30,A,406
10630,14150,2025-10-02,A,1568
10631,14152,2025-05-19,A,9876
10632,14153,2025-07-18,A,2664
10633,14154,2025-07-14,A,6953
10634,14155,2025-05-19,A,1609
10635,14156,2025-09-25,A,10374
10636,14157,2026-02-05,A,10655
10637,14158,2025-12-06,C,2476
10638,14160,2025-05-06,A,2404
10639,14162,2025-06-25,A,9759
10640,14163,2025-03-07,C,6152
10641,14164,2026-01-08,A,6980
10642,14167,2025-04-09,A,11341
10643,14169,2025-04-08,A,9200
10644,14170,2025-10-15,A,1787
10645,14171,2025-09-24,A,5488
10646,14172,2025-08-27,C,4469
10647,14173,2025-10-14,B,9998
10648,14174,2026-02-02,A,1460
10649,14175,2025-06-07,A,5186
10650,14176,2025-10-14,A,3959
10651,14177,2025-10-22,B,2572
10652,14178,2025-10-01,A,5541
10653,14179,2025-03-30,A,7971
10654,14180,2025-07-18,A,2406
10655,14181,2025-12-06,A,2205
10656,14182,2025-07-05,A,6152
10657,14184,2025-07-15,A,6415
10658,14185,2025-05-31,A,8885
10659,14186,2025-07-29,B,9232
10660,14187,2025-04-27,A,8980
10661,14188,2025-11-09,A,2494
10662,14189,2025-12-20,A,2642
10663,14190,2025-11-05,A,4471
10664,14191,2026-03-01,A,8807
10665,14193,2025-06-14,A,2311
10666,14195,2026-02-05,B,10026
10667,14196,2025-08-18,A,8837
10668,14197,2025-08-09,A,8704
10669,14198,2025-02-09,A,11237
10670,14199,2025-03-08,A,4699
10671,14200,2025-07-22,A,6953
10672,14202,2025-06-15,A,6931
10673,14203,2025-06-23,A,9032
10674,14204,2025-12-31,A,9178
10675,14206,2025-07-03,A,1356
10676,14207,2025-08-07,A,4672
10677,14209,2025-08-01,A,384
10678,14211,2026-01-18,A,9032
10679,14213,2025-08-28,A,11238
10680,14214,2025-12-06,C,10202
10681,14215,2025-04-30,C,10611
10682,14216,2025-03-29,C,4111
10683,14217,2026-01-20,A,11067
10684,14218,2025-12-21,A,2594
10685,14219,2025-07-08,A,1813
10686,14220,2025-08-04,A,2523
10687,14221,2026-02-04,A,1399
10688,14223,2025-09-04,C,2384
10689,14225,2025-05-10,B,8678
10690,14226,2025-09-16,A,4423
10691,14228,2025-10-07,A,8632
10692,14229,2025-07-23,A,11267
10693,14231,2025-03-27,A,3747
10694,14232,2025-04-22,A,2936
10695,14234,2025-07-12,A,3705
10696,14235,2025-09-24,A,9950
10697,14236,2026-01-10,A,6414
10698,14238,2025-08-28,C,2183
10699,14239,2025-08-06,A,6692
10700,14240,2025-07-01,A,10202
10701,14241,2025-03-29,A,6782
10702,14242,2025-10-20,A,5330
10703,14243,2025-07-14,C,9459
10704,14244,2025-07-10,A,2475
10705,14246,2025-07-24,A,2404
10706,14247,2025-09-01,A,9948
10707,14248,2026-02-05,C,2642
10708,14249,2026-04-07,A,1740
10709,14251,2025-07-23,A,3402
10710,14252,2025-03-18,C,1983
10711,14253,2025-10-20,A,5352
10712,14254,2025-07-24,A,3746
10713,14255,2025-11-07,C,10851
10714,14256,2025-09-24,A,2616
10715,14257,2026-04-27,C,6009
10716,14258,2025-11-20,A,5720
10717,14260,2025-07-10,C,6008
10718,14261,2025-08-26,A,1481
10719,14262,2025-12-07,A,5897
10720,14263,2025-12-07,A,2358
10721,14265,2025-08-07,A,2856
10722,14266,2025-09-23,A,3704
10723,14267,2026-02-18,A,7492
10724,14268,2025-02-26,A,502
10725,14271,2025-10-23,A,2338
10726,14273,2025-07-15,A,2311
10727,14276,2025-04-08,C,3167
10728,14277,2025-09-04,A,10970
10729,14281,2026-02-24,A,2356
10730,14283,2026-02-09,A,2643
10731,14285,2025-11-03,A,2282
10732,14286,2025-09-05,A,8612
10733,14289,2025-09-19,C,9759
10734,14290,2026-02-15,C,10920
10735,14291,2025-08-25,A,8535
10736,14292,2025-09-23,A,2335
10737,14293,2026-04-06,A,3442
10738,14294,2025-02-03,A,2383
10739,14296,2025-11-25,A,1786
10740,14297,2026-01-28,C,11012
10741,14298,2026-03-02,A,6929
10742,14299,2025-07-20,A,1861
10743,14301,2025-06-18,A,9650
10744,14302,2025-09-17,A,5761
10745,14303,2025-03-31,A,2202
10746,14304,2025-04-14,C,3832
10747,14305,2025-10-20,C,7863
10748,14306,2025-06-14,C,5955
10749,14307,2025-06-19,A,3747
10750,14308,2026-02-04,C,2181
10751,14310,2025-03-26,C,8146
10752,14312,2025-08-22,A,4132
10753,14313,2025-07-14,C,4968
10754,14314,2025-11-26,B,2642
10755,14315,2025-09-27,A,2385
10756,14316,2025-05-25,A,2572
10757,14318,2025-06-04,B,5805
10758,14319,2025-07-20,A,3095
10759,14320,2025-09-20,A,8958
10760,14321,2025-12-27,A,5543
10761,14322,2025-08-06,A,2385
10762,14323,2025-10-31,A,2383
10763,14324,2025-04-05,A,3509
10764,14325,2025-06-24,A,3602
10765,14328,2025-11-13,A,3729
10766,14329,2025-04-07,A,4273
10767,14330,2025-09-05,A,2641
10768,14331,2025-06-01,A,8679
10769,14332,2025-10-05,A,2382
10770,14333,2025-07-28,A,6667
10771,14335,2025-06-06,C,11745
10772,14336,2025-05-31,B,862
10773,14337,2025-11-16,A,2616
10774,14338,2025-12-24,A,7891
10775,14339,2025-12-22,C,2405
10776,14341,2025-04-12,C,6782
10777,14342,2026-02-01,A,6836
10778,14343,2025-08-06,A,9157
10779,14344,2025-05-31,A,3538
10780,14345,2025-04-13,C,2283
10781,14346,2025-12-01,A,3118
10782,14347,2025-08-08,A,2337
10783,14348,2025-04-30,A,2356
10784,14349,2025-03-22,A,6836
10785,14354,2025-08-07,C,2385
10786,14355,2025-12-28,A,2615
10787,14357,2025-12-01,A,2404
10788,14358,2025-04-08,A,9649
10789,14359,2025-08-11,C,1787
10790,14360,2025-07-17,A,2204
10791,14361,2025-07-25,C,2552
10792,14362,2025-07-29,A,1917
10793,14363,2025-09-25,A,9949
10794,14364,2025-08-18,A,8093
10795,14366,2025-05-19,A,6911
10796,14367,2026-03-07,B,2474
10797,14368,2025-06-16,A,2382
10798,14370,2025-08-21,C,2358
10799,14371,2025-03-19,A,5164
10800,14372,2025-04-04,B,2335
10801,14373,2025-05-28,B,2383
10802,14375,2025-11-01,A,2643
10803,14377,2025-10-20,A,2665
10804,14378,2025-04-29,A,2615
10805,14379,2025-11-21,C,2616
10806,14380,2025-12-17,C,7791
10807,14381,2025-06-09,B,5443
10808,14382,2025-11-13,A,684
10809,14383,2025-07-14,A,3936
10810,14384,2026-03-05,A,682
10811,14386,2025-06-24,A,3580
10812,14387,2025-06-08,A,10134
10813,14388,2025-09-10,B,6983
10814,14391,2026-01-24,A,5850
10815,14394,2025-07-04,B,9077
10816,14395,2025-12-21,A,8195
10817,14396,2025-07-29,A,10025
10818,14397,2025-07-18,A,7766
10819,14398,2025-10-08,C,11697
10820,14399,2025-03-11,A,6716
10821,14400,2025-09-22,A,6593
10822,14403,2025-05-18,A,4038
10823,14405,2025-08-30,A,6343
10824,14406,2025-06-12,A,3603
10825,14407,2025-08-16,B,2336
10826,14408,2025-05-04,A,10279
10827,14410,2025-12-18,A,2338
10828,14411,2025-09-18,A,8340
10829,14412,2025-09-30,C,3957
10830,14413,2025-03-28,A,5125
10831,14414,2025-12-10,A,10850
10832,14415,2025-12-21,A,2431
10833,14416,2025-04-20,C,891
10834,14417,2025-03-01,A,2595
10835,14418,2025-05-20,A,3492
10836,14422,2025-09-17,A,11318
10837,14423,2025-12-03,C,2183
10838,14424,2025-06-16,A,8837
10839,14425,2026-03-22,A,10047
10840,14428,2025-06-22,B,2385
10841,14429,2026-01-18,A,1355
10842,14430,2026-03-05,A,916
10843,14432,2026-02-02,A,2311
10844,14433,2025-06-10,A,9996
10845,14434,2025-07-06,A,5281
10846,14437,2025-08-28,A,1787
10847,14440,2025-07-15,A,1814
10848,14441,2025-11-12,A,5662
10849,14442,2025-11-09,A,5515
10850,14444,2026-01-19,A,10304
10851,14445,2025-08-17,A,6127
10852,14446,2025-06-24,A,5402
10853,14448,2025-11-13,A,3633
10854,14449,2025-09-29,C,2181
10855,14450,2025-09-02,C,1661
10856,14453,2025-09-07,A,7315
10857,14455,2025-12-11,C,2642
10858,14456,2026-03-06,A,5826
10859,14457,2025-06-02,A,11820
10860,14461,2025-08-06,C,11238
10861,14462,2025-02-22,A,1307
10862,14464,2025-05-06,A,1399
10863,14465,2025-08-05,A,5851
10864,14469,2025-11-24,A,3401
10865,14470,2025-06-16,A,5035
10866,14471,2025-05-20,C,10305
10867,14472,2025-03-29,B,9948
10868,14474,2025-12-27,A,3242
10869,14475,2025-06-11,A,2523
10870,14476,2025-11-11,A,11577
10871,14478,2026-02-02,C,4821
10872,14479,2025-07-30,A,2615
10873,14480,2025-07-07,C,1787
10874,14481,2025-04-18,A,4182
10875,14482,2025-09-26,A,1524
10876,14483,2026-01-09,C,3285
10877,14484,2025-08-12,C,10280
10878,14485,2025-11-26,A,9316
10879,14486,2025-12-04,A,8680
10880,14487,2026-01-23,A,2641
10881,14489,2025-05-12,B,9650
10882,14490,2025-04-25,C,5035
10883,14491,2026-01-11,A,1942
10884,14492,2025-09-03,B,9157
10885,14493,2025-02-21,A,1985
10886,14494,2025-12-09,A,10970
10887,14495,2025-09-25,A,8934
10888,14496,2025-09-16,A,5588
10889,14499,2025-10-11,C,3883
10890,14500,2026-01-14,A,7969
10891,14501,2025-10-24,A,2337
10892,14502,2025-10-18,A,10394
10893,14503,2025-09-29,A,3360
10894,14504,2025-07-10,A,2382
10895,14506,2025-06-07,A,1307
10896,14507,2025-06-01,A,9948
10897,14508,2025-05-04,A,2203
10898,14509,2025-09-16,A,5662
10899,14510,2025-07-17,A,9032
10900,14511,2025-06-18,A,2160
10901,14514,2025-08-16,A,2384
10902,14516,2025-05-02,A,9435
10903,14517,2025-08-01,A,2258
10904,14519,2026-02-03,A,4399
10905,14520,2025-07-15,A,2522
10906,14521,2025-06-30,A,4822
10907,14523,2025-06-19,B,1441
10908,14524,2025-10-07,A,5542
10909,14525,2025-07-09,A,6298
10910,14527,2026-03-01,A,2160
10911,14528,2025-02-13,A,3632
10912,14530,2025-09-15,A,6756
10913,14531,2025-12-01,A,8411
10914,14532,2025-04-08,C,2495
10915,14534,2025-12-31,A,10971
10916,14536,2025-07-06,A,10090
10917,14539,2025-11-15,A,2595
10918,14540,2025-04-28,C,9923
10919,14542,2025-04-20,A,1162
10920,14543,2026-01-14,A,10324
10921,14544,2025-07-23,A,8585
10922,14546,2025-10-26,C,1660
10923,14548,2025-12-19,C,11039
10924,14549,2025-11-12,C,8957
10925,14550,2025-09-29,A,11839
10926,14551,2026-05-05,A,2282
10927,14552,2025-11-20,A,10895
10928,14553,2025-04-01,A,5377
10929,14555,2026-02-08,A,2081
10930,14556,2025-05-02,A,1570
10931,14557,2025-11-17,A,6782
10932,14559,2025-10-07,A,4204
10933,14560,2025-12-13,A,623
10934,14561,2025-07-16,A,2336
10935,14562,2025-09-03,A,11578
10936,14564,2025-08-08,A,1163
10937,14565,2025-04-22,A,2664
10938,14566,2025-06-28,B,5444
10939,14568,2025-09-21,A,2230
10940,14571,2025-06-20,A,2450
10941,14572,2025-08-30,A,2384
10942,14573,2025-02-04,A,11364
10943,14575,2025-10-03,A,2885
10944,14576,2026-02-03,C,9997
10945,14577,2025-07-27,A,2475
10946,14579,2025-08-30,A,2433
10947,14580,2025-09-14,A,11647
10948,14581,2025-11-20,C,1715
10949,14582,2025-08-19,A,9029
10950,14583,2025-08-15,A,4228
10951,14584,2025-11-19,A,2283
10952,14585,2026-03-10,A,10944
10953,14586,2025-06-24,A,5805
10954,14587,2025-08-29,A,11577
10955,14588,2025-09-16,A,2667
10956,14589,2026-02-13,A,10025
10957,14593,2025-12-12,A,9030
10958,14594,2025-11-21,A,9651
10959,14595,2026-01-20,A,10133
10960,14596,2025-06-15,C,2203
10961,14597,2025-08-28,A,3187
10962,14598,2025-05-10,C,11553
10963,14599,2026-02-09,A,4823
10964,14600,2026-01-18,A,2405
10965,14601,2025-09-20,C,2183
10966,14602,2025-09-12,B,8886
10967,14603,2025-12-13,A,1610
10968,14604,2026-03-19,C,4943
10969,14605,2025-06-12,A,8612
10970,14606,2025-12-18,A,2431
10971,14607,2025-08-24,C,8808
10972,14608,2025-06-21,A,3937
10973,14609,2025-11-28,C,4111
10974,14610,2026-01-06,A,2382
10975,14611,2025-08-11,A,889
10976,14612,2025-07-06,A,8934
10977,14613,2025-05-06,A,2283
10978,14615,2025-06-25,C,2553
10979,14616,2025-04-11,A,1287
10980,14621,2025-04-21,A,5543
10981,14622,2025-05-24,A,2183
10982,14624,2025-11-17,A,6127
10983,14625,2025-07-15,A,2335
10984,14626,2025-06-15,A,5541
10985,14628,2025-07-10,B,2283
10986,14629,2025-09-09,A,9899
10987,14630,2025-07-22,C,11142
10988,14631,2025-07-23,C,9690
10989,14632,2025-09-29,A,2310
10990,14633,2025-07-02,A,8414
10991,14634,2025-11-11,A,2664
10992,14635,2026-02-25,C,9779
10993,14636,2025-08-01,A,2358
10994,14637,2025-03-14,A,6642
10995,14638,2025-10-14,C,6461
10996,14641,2025-05-11,A,2665
10997,14644,2025-07-14,A,2337
10998,14645,2025-04-12,A,7843
10999,14647,2026-04-05,A,1355
11000,14648,2025-08-06,C,2450
11001,14649,2025-08-21,A,2450
11002,14650,2026-03-25,A,2258
11003,14652,2026-03-29,A,1833
11004,14654,2025-06-10,A,6982
11005,14657,2025-06-08,A,1887
11006,14659,2025-09-23,A,3812
11007,14660,2025-10-09,A,938
11008,14661,2026-04-28,C,4247
11009,14662,2026-05-16,B,9076
11010,14663,2025-05-06,A,1985
11011,14665,2025-12-07,A,11673
11012,14666,2025-04-27,A,6692
11013,14667,2025-12-29,C,2642
11014,14669,2025-06-06,A,2338
11015,14671,2025-06-21,A,6867
11016,14672,2025-07-10,C,11576
11017,14673,2026-01-24,C,6249
11018,14674,2025-08-18,A,5491
11019,14675,2026-01-26,A,6125
11020,14676,2025-10-17,B,2667
11021,14677,2025-05-09,A,10751
11022,14678,2025-06-06,C,1712
11023,14680,2025-07-04,A,1525
11024,14681,2025-08-13,A,3957
11025,14682,2025-07-13,A,11366
11026,14683,2025-05-02,C,2433
11027,14686,2025-09-21,A,10305
11028,14688,2025-10-10,A,2553
11029,14689,2026-04-03,A,1587
11030,14690,2025-05-14,A,8612
11031,14691,2025-10-06,A,2181
11032,14694,2025-03-21,A,6251
11033,14695,2025-06-05,A,429
11034,14697,2025-04-05,A,1917
11035,14698,2025-06-14,A,2404
11036,14699,2025-12-23,A,9029
11037,14700,2025-09-08,A,1788
11038,14701,2026-01-04,A,10655
11039,14703,2025-05-20,A,839
11040,14706,2025-12-25,C,11534
11041,14708,2025-07-08,A,5689
11042,14709,2025-12-01,A,2282
11043,14710,2025-01-29,A,6890
11044,14711,2025-08-01,A,9030
11045,14712,2025-04-12,C,2160
11046,14713,2025-10-05,A,6811
11047,14714,2026-03-18,A,3073
11048,14715,2025-03-18,A,3383
11049,14716,2025-05-27,C,2552
11050,14717,2025-10-31,A,889
11051,14718,2025-08-27,B,2710
11052,14719,2025-04-08,A,1816
11053,14720,2025-10-04,A,11011
11054,14721,2025-06-18,A,6980
11055,14722,2025-06-03,A,11697
11056,14723,2025-05-29,A,1833
11057,14724,2025-08-20,A,2571
11058,14726,2025-09-24,A,9365
11059,14727,2025-05-27,C,1482
11060,14728,2025-06-09,A,4871
11061,14729,2025-04-12,A,2432
11062,14730,2025-09-25,C,7668
11063,14731,2025-09-18,A,2029
11064,14733,2025-11-29,A,1378
11065,14734,2025-08-18,A,1833
11066,14736,2025-06-09,A,1610
11067,14737,2025-09-24,A,1483
11068,14738,2025-05-15,A,2667
11069,14739,2025-12-07,A,11534
11070,14742,2025-11-05,A,10751
11071,14743,2025-08-23,A,2336
11072,14745,2025-06-03,A,10396
11073,14746,2025-05-22,A,2594
11074,14747,2025-06-20,A,1569
11075,14748,2025-08-19,A,1116
11076,14749,2025-12-01,B,3095
11077,14750,2026-01-16,A,10251
11078,14751,2025-04-06,A,6930
11079,14752,2025-09-06,A,6415
11080,14753,2025-12-27,A,4375
11081,14755,2025-03-14,A,3653
11082,14756,2025-11-21,A,3330
11083,14757,2025-05-20,A,2664
11084,14758,2025-12-31,A,10970
11085,14759,2025-04-01,A,2642
11086,14760,2026-01-31,A,9671
11087,14761,2025-07-05,A,3443
11088,14762,2025-04-10,A,8736
11089,14763,2025-09-15,A,6837
11090,14764,2026-03-26,A,8246
11091,14765,2025-08-06,A,6227
11092,14766,2025-10-20,B,10026
11093,14767,2025-10-17,A,6228
11094,14770,2025-03-18,A,2496
