CaseMasterID,ActID,SectionID,ActOrderID,SectionOrderID
14517,BNS,303,1,3
14518,BNS,189,1,1
14518,BNS,191,1,2
14518,BNS,112,1,3
14519,MV,185,1,1
14519,MV,184,1,2
14520,NDPS,20,1,1
14520,NDPS,8,1,2
14521,BNS,64,1,1
14521,BNS,80,1,2
14521,BNS,78,1,3
14522,BNS,331,1,1
14522,BNS,310,1,2
14523,BNS,109,1,1
14524,NDPS,20,1,1
14524,ARMS,25,1,2
14525,BNS,112,1,1
14525,BNS,351,1,2
14526,ARMS,25,1,1
14527,BNS,111,1,1
14527,BNS,196,1,2
14527,BNS,351,1,3
14528,BNS,318,1,1
14528,BNS,309,1,2
14528,BNS,310,1,3
14529,BNS,316,1,1
14530,IT,66D,1,1
14530,BNS,318,1,2
14530,BNS,338,1,3
14531,BNS,338,1,1
14532,BNS,309,1,1
14533,NDPS,8,1,1
14533,ARMS,25,1,2
14533,EXCISE,32,1,3
14534,BNS,318,1,1
14534,IT,66D,1,2
14535,BNS,331,1,1
14535,BNS,309,1,2
14536,BNS,309,1,1
14536,BNS,305,1,2
14537,BNS,196,1,1
14537,BNS,112,1,2
14537,BNS,191,1,3
14538,BNS,310,1,1
14538,BNS,331,1,2
14539,BNS,109,1,1
14539,BNS,105,1,2
14540,BNS,64,1,1
14540,BNS,74,1,2
14540,BNS,140,1,3
14541,NDPS,21,1,1
14542,BNS,316,1,1
14542,BNS,303,1,2
14542,BNS,331,1,3
14543,MV,184,1,1
14544,BNS,305,1,1
14544,BNS,303,1,2
14544,BNS,318,1,3
14545,BNS,78,1,1
14545,BNS,64,1,2
14545,BNS,140,1,3
14546,BNS,109,1,1
14546,BNS,118,1,2
14546,BNS,115,1,3
14547,MV,184,1,1
14548,BNS,303,1,1
14549,BNS,111,1,1
14549,BNS,351,1,2
14550,BNS,140,1,1
14550,POCSO,4,1,2
14552,PC,7,1,1
14553,BNS,331,1,1
14553,BNS,303,1,2
14553,BNS,305,1,3
14555,BNS,318,1,1
14556,BNS,316,1,1
14558,BNS,78,1,1
14559,BNS,338,1,1
14559,BNS,318,1,2
14560,IT,66D,1,1
14561,BNS,78,1,1
14562,BNS,309,1,1
14563,BNS,331,1,1
14564,BNS,316,1,1
14564,BNS,309,1,2
14564,BNS,318,1,3
14565,BNS,64,1,1
14565,BNS,140,1,2
14565,BNS,74,1,3
14566,ARMS,27,1,1
14566,NDPS,21,1,2
14566,ARMS,25,1,3
14567,NDPS,20,1,1
14567,NDPS,21,1,2
14567,ARMS,25,1,3
14568,BNS,318,1,1
14569,BNS,305,1,1
14570,EXCISE,32,1,1
14570,ARMS,25,1,2
14570,NDPS,21,1,3
14571,BNS,318,1,1
14571,BNS,310,1,2
14572,BNS,331,1,1
14572,BNS,316,1,2
14572,BNS,303,1,3
14573,BNS,309,1,1
14573,BNS,305,1,2
14573,BNS,318,1,3
14574,BNS,78,1,1
14574,BNS,74,1,2
14574,BNS,80,1,3
14575,BNS,115,1,1
14575,BNS,103,1,2
14576,BNS,309,1,1
14576,BNS,305,1,2
14577,BNS,109,1,1
14577,BNS,118,1,2
14578,BNS,140,1,1
14578,BNS,85,1,2
14579,MV,184,1,1
14580,NDPS,20,1,1
14581,BNS,189,1,1
14581,BNS,111,1,2
14581,BNS,196,1,3
14582,BNS,103,1,1
14582,BNS,115,1,2
14582,BNS,105,1,3
14583,BNS,316,1,1
14583,BNS,305,1,2
14584,BNS,118,1,1
14584,BNS,115,1,2
14584,BNS,103,1,3
14585,BNS,85,1,1
14585,BNS,78,1,2
14585,BNS,74,1,3
14586,BNS,85,1,1
14587,NDPS,8,1,1
14588,BNS,103,1,1
14588,BNS,105,1,2
14589,BNS,331,1,1
14589,BNS,310,1,2
14589,BNS,316,1,3
14590,BNS,303,1,1
14590,BNS,331,1,2
14590,BNS,309,1,3
14591,NDPS,20,1,1
14591,ARMS,27,1,2
14592,BNS,115,1,1
14592,BNS,118,1,2
14592,BNS,109,1,3
14593,BNS,310,1,1
14593,BNS,331,1,2
14594,BNS,331,1,1
14594,BNS,318,1,2
14594,BNS,316,1,3
14595,BNS,309,1,1
14595,BNS,303,1,2
14597,BNS,112,1,1
14597,BNS,351,1,2
14597,BNS,191,1,3
14598,BNS,109,1,1
14598,BNS,103,1,2
14599,BNS,310,1,1
14599,BNS,318,1,2
14600,BNS,331,1,1
14601,BNS,309,1,1
14602,BNS,105,1,1
14602,BNS,103,1,2
14602,BNS,115,1,3
14603,IT,66C,1,1
14603,IT,66,1,2
14603,IT,66D,1,3
14604,MV,185,1,1
14605,BNS,316,1,1
14606,ARMS,27,1,1
14607,MV,185,1,1
14608,BNS,80,1,1
14608,BNS,85,1,2
14608,BNS,64,1,3
14609,BNS,331,1,1
14610,IT,66D,1,1
14611,BNS,74,1,1
14611,BNS,64,1,2
14611,BNS,140,1,3
14612,BNS,303,1,1
14612,BNS,331,1,2
14612,BNS,310,1,3
14613,BNS,85,1,1
14614,BNS,74,1,1
14615,BNS,309,1,1
14616,BNS,80,1,1
14616,BNS,140,1,2
14616,BNS,85,1,3
14617,IT,66D,1,1
14617,BNS,338,1,2
14618,BNS,331,1,1
14618,BNS,310,1,2
14618,BNS,305,1,3
14619,BNS,331,1,1
14620,IT,66D,1,1
14620,IT,66,1,2
14620,IT,66C,1,3
14621,BNS,316,1,1
14622,BNS,74,1,1
14623,BNS,140,1,1
14623,BNS,80,1,2
14623,BNS,78,1,3
14624,BNS,105,1,1
14624,BNS,109,1,2
14625,MV,184,1,1
14626,BNS,109,1,1
14626,BNS,118,1,2
14627,MV,185,1,1
14627,MV,184,1,2
14628,BNS,309,1,1
14628,BNS,318,1,2
14629,BNS,310,1,1
14629,BNS,318,1,2
14629,BNS,303,1,3
14630,MV,184,1,1
14630,MV,185,1,2
14631,BNS,309,1,1
14631,BNS,331,1,2
14632,BNS,305,1,1
14632,BNS,310,1,2
14632,BNS,309,1,3
14633,BNS,191,1,1
14634,MV,184,1,1
14636,BNS,64,1,1
14636,BNS,85,1,2
14637,IT,66,1,1
14637,IT,66D,1,2
14638,BNS,109,1,1
14638,BNS,105,1,2
14638,BNS,115,1,3
14639,BNS,305,1,1
14639,BNS,316,1,2
14639,BNS,331,1,3
14640,NDPS,21,1,1
14640,ARMS,27,1,2
14641,BNS,310,1,1
14641,BNS,305,1,2
14642,BNS,318,1,1
14642,BNS,305,1,2
14642,BNS,316,1,3
14643,MV,185,1,1
14643,MV,184,1,2
14644,BNS,118,1,1
14644,BNS,105,1,2
14645,BNS,118,1,1
14645,BNS,105,1,2
14646,MV,185,1,1
14647,BNS,109,1,1
14649,BNS,310,1,1
14649,BNS,316,1,2
14649,BNS,331,1,3
14650,BNS,331,1,1
14650,BNS,309,1,2
14651,BNS,303,1,1
14651,BNS,316,1,2
14651,BNS,310,1,3
14652,BNS,85,1,1
14652,BNS,78,1,2
14652,BNS,140,1,3
14653,BNS,318,1,1
14654,BNS,109,1,1
14654,BNS,105,1,2
14655,BNS,318,1,1
14655,BNS,310,1,2
14655,BNS,303,1,3
14656,BNS,305,1,1
14656,BNS,303,1,2
14656,BNS,316,1,3
14657,BNS,305,1,1
14657,BNS,331,1,2
14657,BNS,318,1,3
14658,BNS,318,1,1
14658,BNS,303,1,2
14658,BNS,309,1,3
14659,BNS,109,1,1
14659,BNS,105,1,2
14659,BNS,118,1,3
14660,BNS,318,1,1
14660,BNS,309,1,2
14660,BNS,316,1,3
14661,MV,184,1,1
14661,MV,185,1,2
14662,BNS,310,1,1
14662,BNS,318,1,2
14663,NDPS,20,1,1
14663,EXCISE,32,1,2
14664,BNS,189,1,1
14664,BNS,196,1,2
14665,BNS,338,1,1
14665,IT,66D,1,2
14666,BNS,316,1,1
14666,BNS,309,1,2
14666,BNS,331,1,3
14667,ARMS,27,1,1
14667,NDPS,21,1,2
14667,NDPS,20,1,3
14668,BNS,338,1,1
14668,BNS,318,1,2
14669,BNS,310,1,1
14669,BNS,305,1,2
14670,EXCISE,32,1,1
14671,BNS,105,1,1
14671,BNS,118,1,2
14671,BNS,109,1,3
14672,BNS,318,1,1
14672,IT,66D,1,2
14673,BNS,310,1,1
14674,BNS,140,1,1
14675,BNS,338,1,1
14676,BNS,74,1,1
14676,BNS,85,1,2
14677,BNS,105,1,1
14678,BNS,305,1,1
14679,BNS,318,1,1
14679,BNS,316,1,2
14679,BNS,305,1,3
14680,BNS,196,1,1
14681,BNS,112,1,1
14682,BNS,316,1,1
14683,BNS,103,1,1
14683,BNS,115,1,2
14684,NDPS,8,1,1
14685,BNS,64,1,1
14686,BNS,80,1,1
14686,BNS,140,1,2
14687,BNS,105,1,1
14688,BNS,338,1,1
14689,IT,66D,1,1
14689,IT,66,1,2
14689,IT,66C,1,3
14690,BNS,316,1,1
14690,BNS,309,1,2
14690,BNS,331,1,3
14691,BNS,318,1,1
14691,BNS,309,1,2
14691,BNS,331,1,3
14692,MV,184,1,1
14693,IT,66C,1,1
14694,BNS,318,1,1
14694,BNS,338,1,2
14694,IT,66D,1,3
14695,BNS,318,1,1
14695,BNS,305,1,2
14696,BNS,80,1,1
14696,BNS,85,1,2
14696,BNS,78,1,3
14697,BNS,80,1,1
14698,MV,185,1,1
14699,NDPS,21,1,1
14699,NDPS,8,1,2
14699,NDPS,20,1,3
14700,BNS,303,1,1
14700,BNS,305,1,2
14700,BNS,316,1,3
14701,BNS,303,1,1
14701,BNS,318,1,2
14701,BNS,310,1,3
14702,BNS,64,1,1
14702,BNS,78,1,2
14702,BNS,85,1,3
14703,MV,185,1,1
14703,MV,184,1,2
14704,BNS,105,1,1
14705,BNS,115,1,1
14706,BNS,351,1,1
14707,BNS,316,1,1
14707,BNS,309,1,2
14708,BNS,109,1,1
14709,BNS,105,1,1
14710,BNS,303,1,1
14711,BNS,331,1,1
14712,MV,184,1,1
14712,MV,185,1,2
14713,MV,184,1,1
14713,MV,185,1,2
14714,BNS,338,1,1
14714,BNS,318,1,2
14715,BNS,115,1,1
14715,BNS,109,1,2
14715,BNS,103,1,3
14716,MV,184,1,1
14717,BNS,316,1,1
14717,BNS,310,1,2
14717,BNS,331,1,3
14718,BNS,80,1,1
14719,BNS,351,1,1
14719,BNS,112,1,2
14720,BNS,318,1,1
14720,BNS,310,1,2
14721,BNS,338,1,1
14721,IT,66D,1,2
14721,BNS,318,1,3
14722,BNS,103,1,1
14723,BNS,305,1,1
14723,BNS,310,1,2
14723,BNS,331,1,3
14724,BNS,115,1,1
14724,BNS,109,1,2
14726,BNS,80,1,1
14727,BNS,109,1,1
14728,BNS,310,1,1
14728,BNS,305,1,2
14728,BNS,316,1,3
14729,BNS,318,1,1
14729,BNS,338,1,2
14730,MV,185,1,1
14730,MV,184,1,2
14731,BNS,309,1,1
14731,BNS,318,1,2
14732,BNS,305,1,1
14733,BNS,309,1,1
14734,BNS,118,1,1
14734,BNS,105,1,2
14734,BNS,109,1,3
14735,BNS,303,1,1
14735,BNS,305,1,2
14735,BNS,318,1,3
14736,BNS,78,1,1
14736,BNS,85,1,2
14737,BNS,78,1,1
14738,BNS,103,1,1
14738,BNS,105,1,2
14739,IT,66,1,1
14739,IT,66C,1,2
14739,IT,66D,1,3
14740,MV,185,1,1
14741,BNS,140,1,1
14741,BNS,85,1,2
14742,BNS,331,1,1
14742,BNS,305,1,2
14744,BNS,316,1,1
14744,BNS,305,1,2
14745,BNS,78,1,1
14745,BNS,64,1,2
14746,IT,66,1,1
14746,IT,66D,1,2
14746,IT,66C,1,3
14747,BNS,303,1,1
14747,BNS,318,1,2
14748,BNS,140,1,1
14748,POCSO,8,1,2
14748,POCSO,4,1,3
14749,BNS,78,1,1
14749,BNS,74,1,2
14750,BNS,118,1,1
14750,BNS,105,1,2
14750,BNS,103,1,3
14751,BNS,115,1,1
14752,BNS,338,1,1
14753,BNS,316,1,1
14755,BNS,112,1,1
14756,BNS,310,1,1
14756,BNS,309,1,2
14756,BNS,316,1,3
14757,BNS,331,1,1
14757,BNS,305,1,2
14757,BNS,303,1,3
14758,MV,184,1,1
14759,NDPS,8,1,1
14759,ARMS,27,1,2
14759,EXCISE,32,1,3
14760,BNS,316,1,1
14760,BNS,310,1,2
14761,BNS,118,1,1
14763,MV,184,1,1
14763,MV,185,1,2
14764,BNS,351,1,1
14764,BNS,189,1,2
14764,BNS,191,1,3
14765,BNS,105,1,1
14766,MV,184,1,1
14767,BNS,309,1,1
14767,BNS,305,1,2
14767,BNS,310,1,3
14768,MV,185,1,1
14768,MV,184,1,2
14769,IT,66D,1,1
14769,BNS,318,1,2
14770,IT,66C,1,1
14770,IT,66,1,2
14770,IT,66D,1,3
14771,BNS,103,1,1
14772,BNS,115,1,1
14772,BNS,103,1,2
14772,BNS,109,1,3
14774,BNS,303,1,1
14774,BNS,309,1,2
14775,BNS,338,1,1
14775,BNS,318,1,2
14776,BNS,318,1,1
14777,BNS,140,1,1
14777,BNS,85,1,2
14778,IT,66D,1,1
14778,BNS,318,1,2
14779,BNS,331,1,1
14779,BNS,309,1,2
14780,BNS,338,1,1
14781,BNS,115,1,1
14781,BNS,103,1,2
14781,BNS,105,1,3
14782,BNS,309,1,1
14782,BNS,316,1,2
14782,BNS,318,1,3
14783,BNS,318,1,1
14783,BNS,338,1,2
14784,BNS,85,1,1
14784,BNS,78,1,2
14785,BNS,318,1,1
14785,BNS,338,1,2
14785,IT,66D,1,3
14786,BNS,318,1,1
14787,BNS,318,1,1
14787,BNS,305,1,2
14788,MV,185,1,1
14788,MV,184,1,2
14789,BNS,331,1,1
14789,BNS,309,1,2
14789,BNS,318,1,3
14790,MV,184,1,1
14790,MV,185,1,2
14791,MV,184,1,1
14792,BNS,191,1,1
14793,BNS,309,1,1
14793,BNS,305,1,2
14794,BNS,309,1,1
14795,BNS,103,1,1
14795,BNS,109,1,2
14795,BNS,105,1,3
14796,MV,185,1,1
14797,BNS,303,1,1
14797,BNS,309,1,2
14797,BNS,316,1,3
14798,BNS,118,1,1
14798,BNS,115,1,2
14799,BNS,331,1,1
14800,IT,66D,1,1
14800,BNS,318,1,2
14801,BNS,318,1,1
14801,BNS,338,1,2
14802,MV,185,1,1
14803,BNS,303,1,1
14803,BNS,309,1,2
14804,BNS,318,1,1
14804,BNS,303,1,2
14804,BNS,310,1,3
14805,MV,184,1,1
14805,MV,185,1,2
14806,BNS,118,1,1
14807,BNS,305,1,1
14807,BNS,316,1,2
14808,BNS,338,1,1
14808,IT,66D,1,2
14808,BNS,318,1,3
14809,MV,185,1,1
14810,BNS,105,1,1
14811,BNS,80,1,1
14811,BNS,85,1,2
14812,BNS,118,1,1
14812,BNS,115,1,2
14813,BNS,78,1,1
14813,BNS,74,1,2
14813,BNS,85,1,3
14814,BNS,305,1,1
14814,BNS,318,1,2
14814,BNS,309,1,3
14815,BNS,112,1,1
14816,IT,66,1,1
14816,IT,66C,1,2
14817,BNS,318,1,1
14818,BNS,105,1,1
14819,BNS,310,1,1
14819,BNS,303,1,2
14819,BNS,316,1,3
14820,BNS,303,1,1
14820,BNS,318,1,2
14820,BNS,309,1,3
14821,BNS,316,1,1
14821,BNS,305,1,2
14821,BNS,331,1,3
14822,BNS,331,1,1
14823,BNS,331,1,1
14825,BNS,305,1,1
14825,BNS,331,1,2
14825,BNS,303,1,3
14826,BNS,309,1,1
14826,BNS,318,1,2
14826,BNS,331,1,3
14827,BNS,316,1,1
14827,BNS,309,1,2
14828,BNS,318,1,1
14828,BNS,303,1,2
14828,BNS,310,1,3
14829,BNS,310,1,1
14829,BNS,309,1,2
14829,BNS,316,1,3
14830,BNS,318,1,1
14831,BNS,318,1,1
14831,IT,66D,1,2
14832,BNS,318,1,1
14833,NDPS,20,1,1
14834,BNS,309,1,1
14834,BNS,331,1,2
14834,BNS,318,1,3
14835,BNS,338,1,1
14835,BNS,318,1,2
14836,BNS,305,1,1
14836,BNS,310,1,2
14838,BNS,303,1,1
14838,BNS,309,1,2
14839,IT,66C,1,1
14839,IT,66D,1,2
14840,BNS,316,1,1
14840,BNS,309,1,2
14841,BNS,80,1,1
14841,BNS,64,1,2
14842,IT,66D,1,1
14843,NDPS,21,1,1
14843,ARMS,25,1,2
14843,ARMS,27,1,3
14845,BNS,303,1,1
14846,IT,66C,1,1
14846,IT,66,1,2
14846,IT,66D,1,3
14847,BNS,105,1,1
14847,BNS,118,1,2
14847,BNS,109,1,3
14848,BNS,64,1,1
14849,IT,66,1,1
14849,IT,66D,1,2
14850,IT,66D,1,1
14850,BNS,338,1,2
14850,BNS,318,1,3
14851,BNS,316,1,1
14852,BNS,111,1,1
14853,MV,185,1,1
14854,BNS,118,1,1
14856,BNS,338,1,1
14857,BNS,316,1,1
14857,BNS,310,1,2
14857,BNS,309,1,3
14858,IT,66D,1,1
14859,BNS,316,1,1
14860,BNS,318,1,1
14861,BNS,318,1,1
14861,BNS,310,1,2
14862,BNS,305,1,1
14862,BNS,310,1,2
14862,BNS,309,1,3
14864,BNS,191,1,1
14864,BNS,196,1,2
14864,BNS,351,1,3
14865,BNS,310,1,1
14865,BNS,303,1,2
14865,BNS,309,1,3
14866,BNS,309,1,1
14866,BNS,318,1,2
14867,BNS,316,1,1
14868,BNS,74,1,1
14868,BNS,80,1,2
14868,BNS,64,1,3
14869,BNS,338,1,1
14870,BNS,115,1,1
14870,BNS,109,1,2
14870,BNS,118,1,3
14871,BNS,338,1,1
14872,BNS,318,1,1
14873,IT,66D,1,1
14873,BNS,318,1,2
14873,BNS,338,1,3
14874,BNS,118,1,1
14874,BNS,115,1,2
14875,BNS,318,1,1
14876,BNS,318,1,1
14877,BNS,318,1,1
14877,IT,66D,1,2
14878,BNS,74,1,1
14878,BNS,80,1,2
14879,MV,184,1,1
14879,MV,185,1,2
14880,BNS,140,1,1
14880,BNS,85,1,2
14881,BNS,331,1,1
14881,BNS,316,1,2
14881,BNS,310,1,3
14883,IT,66C,1,1
14884,BNS,64,1,1
14885,BNS,105,1,1
14885,BNS,109,1,2
14886,BNS,338,1,1
14886,IT,66D,1,2
14886,BNS,318,1,3
14887,NDPS,8,1,1
14887,ARMS,25,1,2
14888,PC,7,1,1
14889,BNS,74,1,1
14889,BNS,80,1,2
14889,BNS,85,1,3
14890,ARMS,25,1,1
14890,NDPS,21,1,2
14890,EXCISE,32,1,3
14891,IT,66D,1,1
14891,IT,66,1,2
14892,IT,66D,1,1
14892,BNS,338,1,2
14892,BNS,318,1,3
14893,BNS,318,1,1
14893,BNS,331,1,2
14893,BNS,305,1,3
14894,MV,185,1,1
14894,MV,184,1,2
14895,BNS,331,1,1
14895,BNS,316,1,2
14895,BNS,305,1,3
14896,BNS,105,1,1
14896,BNS,109,1,2
14897,MV,184,1,1
14897,MV,185,1,2
14898,BNS,80,1,1
14899,BNS,338,1,1
14899,BNS,318,1,2
14900,MV,185,1,1
14901,BNS,85,1,1
14901,BNS,80,1,2
14901,BNS,74,1,3
14903,BNS,305,1,1
14904,MV,184,1,1
14905,BNS,105,1,1
14905,BNS,103,1,2
14906,BNS,309,1,1
14906,BNS,305,1,2
14907,BNS,305,1,1
14908,MV,185,1,1
14908,MV,184,1,2
14909,BNS,316,1,1
14909,BNS,309,1,2
14909,BNS,310,1,3
14910,BNS,103,1,1
14910,BNS,109,1,2
14910,BNS,105,1,3
14911,BNS,316,1,1
14911,BNS,303,1,2
14912,BNS,318,1,1
14912,BNS,338,1,2
14912,IT,66D,1,3
14913,NDPS,8,1,1
14913,ARMS,25,1,2
14913,NDPS,21,1,3
14914,BNS,318,1,1
14914,BNS,309,1,2
14915,BNS,316,1,1
14915,BNS,318,1,2
14916,BNS,103,1,1
14916,BNS,118,1,2
14917,BNS,191,1,1
14917,BNS,112,1,2
14918,BNS,111,1,1
14919,IT,66,1,1
14919,IT,66C,1,2
14920,MV,185,1,1
14920,MV,184,1,2
14921,BNS,118,1,1
14922,BNS,118,1,1
14922,BNS,115,1,2
14923,IT,66D,1,1
14923,IT,66C,1,2
14924,MV,184,1,1
14924,MV,185,1,2
14925,BNS,115,1,1
14926,MV,184,1,1
14927,BNS,103,1,1
14927,BNS,115,1,2
14927,BNS,105,1,3
14928,IT,66D,1,1
14928,IT,66C,1,2
14928,IT,66,1,3
14929,ARMS,25,1,1
14929,EXCISE,32,1,2
14930,BNS,115,1,1
14930,BNS,118,1,2
14931,BNS,331,1,1
14931,BNS,305,1,2
14931,BNS,303,1,3
14932,MV,184,1,1
14933,BNS,316,1,1
14933,BNS,305,1,2
14934,BNS,305,1,1
14935,BNS,103,1,1
14936,BNS,316,1,1
14936,BNS,310,1,2
14937,BNS,338,1,1
14937,IT,66D,1,2
14937,BNS,318,1,3
14938,BNS,305,1,1
14939,BNS,309,1,1
14939,BNS,303,1,2
14939,BNS,318,1,3
14940,BNS,310,1,1
14940,BNS,303,1,2
14940,BNS,316,1,3
14941,IT,66C,1,1
14941,IT,66,1,2
14941,IT,66D,1,3
14942,MV,184,1,1
14943,BNS,316,1,1
14943,BNS,318,1,2
14943,BNS,309,1,3
14944,BNS,109,1,1
14945,BNS,78,1,1
14946,BNS,109,1,1
14947,BNS,74,1,1
14948,BNS,305,1,1
14948,BNS,309,1,2
14950,BNS,310,1,1
14950,BNS,318,1,2
14951,BNS,196,1,1
14951,BNS,351,1,2
14952,BNS,303,1,1
14952,BNS,310,1,2
14953,BNS,85,1,1
14953,BNS,64,1,2
14953,BNS,80,1,3
14954,NDPS,20,1,1
14955,BNS,74,1,1
14955,BNS,140,1,2
14956,MV,184,1,1
14957,BNS,331,1,1
14957,BNS,316,1,2
14958,BNS,112,1,1
14959,BNS,331,1,1
14959,BNS,305,1,2
14959,BNS,303,1,3
14960,BNS,318,1,1
14960,BNS,303,1,2
14960,BNS,305,1,3
14961,BNS,305,1,1
14961,BNS,309,1,2
14962,BNS,309,1,1
14962,BNS,331,1,2
14963,IT,66D,1,1
14963,BNS,318,1,2
14965,BNS,140,1,1
14965,POCSO,8,1,2
14965,POCSO,4,1,3
14966,BNS,316,1,1
14966,BNS,309,1,2
14966,BNS,331,1,3
14967,NDPS,20,1,1
14968,BNS,318,1,1
14968,BNS,338,1,2
14968,IT,66D,1,3
14969,BNS,338,1,1
14969,IT,66D,1,2
14969,BNS,318,1,3
14970,BNS,78,1,1
14971,BNS,191,1,1
14971,BNS,196,1,2
14972,MV,184,1,1
14973,BNS,338,1,1
14973,BNS,318,1,2
14974,EXCISE,32,1,1
14974,ARMS,25,1,2
14974,ARMS,27,1,3
14975,IT,66C,1,1
14975,IT,66D,1,2
14975,IT,66,1,3
14976,BNS,78,1,1
14977,BNS,105,1,1
14977,BNS,115,1,2
14977,BNS,118,1,3
14979,BNS,118,1,1
14980,BNS,118,1,1
14980,BNS,103,1,2
14980,BNS,115,1,3
14981,MV,185,1,1
14982,BNS,316,1,1
14983,IT,66,1,1
14983,IT,66C,1,2
14983,IT,66D,1,3
14984,BNS,331,1,1
14984,BNS,310,1,2
14985,BNS,309,1,1
14985,BNS,318,1,2
14986,BNS,310,1,1
14986,BNS,305,1,2
14987,BNS,303,1,1
14987,BNS,309,1,2
14987,BNS,318,1,3
14988,BNS,189,1,1
14989,BNS,331,1,1
14990,BNS,85,1,1
14990,BNS,80,1,2
14990,BNS,140,1,3
14991,BNS,316,1,1
14991,BNS,318,1,2
14992,BNS,331,1,1
14992,BNS,316,1,2
14993,IT,66D,1,1
14993,IT,66,1,2
14995,BNS,318,1,1
14996,BNS,78,1,1
14996,BNS,80,1,2
14997,BNS,305,1,1
14997,BNS,303,1,2
14997,BNS,316,1,3
14998,IT,66C,1,1
14998,IT,66D,1,2
14998,IT,66,1,3
14999,BNS,331,1,1
15000,IT,66D,1,1
15000,BNS,318,1,2
15000,BNS,338,1,3
15002,BNS,115,1,1
15003,BNS,78,1,1
15004,BNS,74,1,1
15005,IT,66,1,1
15006,BNS,109,1,1
15006,BNS,103,1,2
15007,BNS,115,1,1
15007,BNS,118,1,2
15007,BNS,105,1,3
15008,BNS,103,1,1
15008,BNS,115,1,2
15008,BNS,109,1,3
15009,BNS,331,1,1
15009,BNS,303,1,2
15009,BNS,305,1,3
15010,BNS,118,1,1
15011,IT,66D,1,1
15012,IT,66D,1,1
15012,BNS,338,1,2
15014,MV,184,1,1
15015,IT,66D,1,1
15016,NDPS,8,1,1
15016,NDPS,21,1,2
15016,EXCISE,32,1,3
15017,EXCISE,32,1,1
15017,NDPS,21,1,2
15018,BNS,103,1,1
15018,BNS,115,1,2
15018,BNS,105,1,3
15019,IT,66D,1,1
15020,BNS,331,1,1
15020,BNS,316,1,2
15020,BNS,310,1,3
15021,BNS,310,1,1
15021,BNS,309,1,2
15022,EXCISE,32,1,1
15023,BNS,318,1,1
15023,IT,66D,1,2
15024,MV,184,1,1
15025,MV,184,1,1
15025,MV,185,1,2
15026,BNS,318,1,1
15026,BNS,338,1,2
15027,BNS,85,1,1
15027,BNS,64,1,2
15027,BNS,74,1,3
15029,BNS,309,1,1
15029,BNS,310,1,2
15029,BNS,318,1,3
15030,BNS,305,1,1
15030,BNS,309,1,2
15031,BNS,318,1,1
15032,BNS,318,1,1
15033,MV,185,1,1
15033,MV,184,1,2
15034,BNS,303,1,1
15035,BNS,338,1,1
15035,IT,66D,1,2
15035,BNS,318,1,3
15036,MV,184,1,1
15037,BNS,85,1,1
15037,BNS,140,1,2
15038,BNS,331,1,1
15038,BNS,318,1,2
15038,BNS,305,1,3
15039,BNS,105,1,1
15040,NDPS,8,1,1
15041,MV,184,1,1
15042,MV,184,1,1
15042,MV,185,1,2
15044,BNS,316,1,1
15044,BNS,310,1,2
15045,ARMS,25,1,1
15045,NDPS,8,1,2
15046,BNS,118,1,1
15046,BNS,115,1,2
15047,IT,66D,1,1
15047,BNS,338,1,2
15048,BNS,316,1,1
15048,BNS,305,1,2
15048,BNS,303,1,3
15049,BNS,196,1,1
15049,BNS,111,1,2
15050,MV,185,1,1
15050,MV,184,1,2
15051,BNS,331,1,1
15052,BNS,338,1,1
15052,BNS,318,1,2
15053,ARMS,25,1,1
15053,ARMS,27,1,2
15054,MV,185,1,1
15054,MV,184,1,2
15055,BNS,310,1,1
15055,BNS,331,1,2
15056,BNS,105,1,1
15056,BNS,103,1,2
15056,BNS,115,1,3
15057,BNS,112,1,1
15058,BNS,316,1,1
15058,BNS,305,1,2
15058,BNS,318,1,3
15059,BNS,109,1,1
15059,BNS,115,1,2
15059,BNS,105,1,3
15060,BNS,316,1,1
15061,IT,66D,1,1
15062,BNS,303,1,1
15062,BNS,305,1,2
15063,BNS,331,1,1
15063,BNS,309,1,2
15064,BNS,310,1,1
15064,BNS,309,1,2
15064,BNS,331,1,3
15065,BNS,115,1,1
15065,BNS,105,1,2
15066,BNS,196,1,1
15066,BNS,111,1,2
15067,BNS,318,1,1
15068,NDPS,21,1,1
15068,ARMS,25,1,2
15068,NDPS,8,1,3
15069,IT,66,1,1
15069,IT,66C,1,2
15070,BNS,316,1,1
15070,BNS,309,1,2
15070,BNS,310,1,3
15072,BNS,338,1,1
15073,BNS,310,1,1
15073,BNS,305,1,2
15073,BNS,316,1,3
15074,ARMS,25,1,1
15075,NDPS,8,1,1
15075,ARMS,25,1,2
15076,BNS,118,1,1
15077,MV,185,1,1
15077,MV,184,1,2
15078,BNS,303,1,1
15078,BNS,309,1,2
15079,ARMS,25,1,1
15080,BNS,303,1,1
15080,BNS,310,1,2
15081,BNS,338,1,1
15081,BNS,318,1,2
15081,IT,66D,1,3
15082,BNS,316,1,1
15082,BNS,310,1,2
15083,BNS,140,1,1
15083,BNS,78,1,2
15084,MV,184,1,1
15085,BNS,140,1,1
15086,BNS,305,1,1
15086,BNS,318,1,2
15087,MV,184,1,1
15087,MV,185,1,2
15088,BNS,80,1,1
15090,BNS,305,1,1
15090,BNS,310,1,2
15091,NDPS,8,1,1
15091,NDPS,21,1,2
